ID, Ano Nascimento, Escolaridade, Estado Civil, Renda Anual, Vinhos, Carnes, Compras em Sites, Compras em Lojas Físicas
7872, 1975, PhD, Married, 86836.0, 179, 21, 1, 10
1772, 1975, PhD, Married, 79174.0, 1074, 37, 1, 6
2928, 1975, PhD, Single, 52614.0, 789, 0, 2, 4
3066, 1975, PhD, Together, 61905.0, 167, 0, 2, 2
839, 1975, PhD, Married, 45503.0, 97, 4, 1, 1
3463, 1975, PhD, Married, 69283.0, 674, 62, 4, 3
8717, 1975, PhD, Married, 80427.0, 1149, 71, 1, 8
5723, 1976, PhD, Together, 49187.0, 81, 1, 1, 1
3498, 1976, PhD, Married, 55424.0, 462, 61, 4, 5
5283, 1976, PhD, Single, 42473.0, 93, 1, 3, 1
2793, 1976, PhD, Divorced, 70179.0, 532, 88, 3, 3
4065, 1976, PhD, Married, 49544.0, 308, 0, 2, 1
7698, 1976, PhD, Married, 51650.0, 152, 3, 1, 1
1503, 1976, PhD, Together, 162397.0, 85, 1, 0, 0
5835, 1976, PhD, Divorced, 14849.0, 21, 2, 3, 0
9365, 1976, PhD, Single, 60000.0, 1048, 0, 5, 3
10031, 1976, PhD, Married, 16927.0, 20, 2, 5, 0
4887, 1976, PhD, Divorced, 55412.0, 10, 5, 1, 0
6387, 1976, PhD, Together, 52190.0, 42, 0, 3, 1
10142, 1976, PhD, Divorced, 66476.0, 372, 18, 2, 2
1071, 1976, PhD, Divorced, 70179.0, 532, 88, 3, 3
10673, 1976, PhD, Married, 68397.0, 760, 80, 1, 9
6211, 1976, PhD, Together, 37395.0, 18, 0, 1, 0
7919, 1976, PhD, Together, 72335.0, 1285, 105, 1, 4
618, 1977, PhD, Married, 69389.0, 422, 7, 1, 2
2574, 1977, PhD, Married, 61996.0, 1050, 12, 3, 4
2798, 1977, PhD, Together, 102160.0, 763, 29, 0, 9
7128, 1977, PhD, Single, 42997.0, 4, 0, 1, 0
3469, 1977, PhD, Divorced, 34487.0, 19, 18, 3, 0
164, 1977, PhD, Married, 28973.0, 206, 0, 2, 1
7573, 1978, PhD, Single, 31626.0, 39, 1, 1, 1
933, 1978, PhD, Married, 37717.0, 9, 0, 1, 0
8164, 1978, PhD, Married, 82170.0, 1023, 93, 1, 6
1168, 1978, PhD, Married, 72159.0, 322, 53, 1, 6
448, 1978, PhD, Single, 54880.0, 308, 85, 2, 2
3081, 1978, PhD, Married, 41014.0, 7, 2, 1, 0
10812, 1978, PhD, Married, 46377.0, 37, 0, 1, 1
1291, 1978, PhD, Together, 27683.0, 152, 9, 4, 2
1663, 1978, PhD, Together, 34043.0, 20, 2, 1, 0
9396, 1978, PhD, Married, 37717.0, 9, 0, 1, 0
7574, 1979, PhD, Together, 27922.0, 11, 0, 1, 0
4713, 1979, PhD, Married, 31605.0, 74, 0, 2, 1
9215, 1980, PhD, Married, 43974.0, 378, 0, 5, 4
9076, 1980, PhD, Married, 30732.0, 155, 1, 4, 1
10560, 1980, PhD, Single, 36802.0, 16, 1, 1, 0
9596, 1980, PhD, Single, 65295.0, 365, 32, 1, 3
9493, 1980, PhD, Single, 76412.0, 840, 53, 1, 4
1008, 1981, PhD, Together, 44953.0, 728, 17, 1, 3
4207, 1981, PhD, Married, 87171.0, 1001, 44, 1, 7
9925, 1981, PhD, Together, 39665.0, 127, 1, 3, 2
564, 1981, PhD, Together, 56937.0, 746, 8, 7, 6
5324, 1981, PhD, Married, 58293.0, 173, 43, 5, 3
4385, 1981, PhD, Single, 36038.0, 23, 0, 2, 0
8362, 1982, PhD, Married, 84169.0, 1478, 19, 1, 6
9576, 1982, PhD, Together, 32313.0, 86, 4, 3, 0
5547, 1982, PhD, Married, 84169.0, 1478, 19, 1, 6
2345, 1982, PhD, Together, 70038.0, 587, 54, 1, 4
1381, 1982, PhD, Single, 38513.0, 172, 3, 5, 1
1232, 1982, PhD, Together, 70038.0, 587, 54, 1, 4
1501, 1982, PhD, Married, 160803.0, 55, 16, 15, 28
1172, 1983, PhD, Married, 92491.0, 979, 44, 1, 5
4278, 1983, PhD, Single, 87188.0, 910, 111, 1, 2
3979, 1983, PhD, Divorced, 90687.0, 982, 17, 1, 2
4698, 1983, PhD, Married, 50150.0, 135, 46, 2, 2
2549, 1983, PhD, Together, 21840.0, 17, 0, 1, 0
10742, 1983, PhD, Married, 86580.0, 532, 21, 0, 2
3037, 1983, PhD, Married, 50150.0, 135, 46, 2, 2
3885, 1983, PhD, Married, 33569.0, 16, 2, 1, 1
7788, 1983, PhD, Married, 23536.0, 6, 0, 1, 0
10140, 1983, PhD, Together, 70123.0, 1308, 0, 1, 7
4329, 1984, PhD, Married, 18988.0, 6, 0, 2, 0
1139, 1984, PhD, Married, 73356.0, 1050, 14, 1, 11
8799, 1984, PhD, Married, 38175.0, 70, 6, 3, 1
10163, 1984, PhD, Single, 82733.0, 712, 50, 1, 4
11010, 1984, PhD, Single, 16269.0, 19, 3, 3, 0
3074, 1984, PhD, Married, 70643.0, 1218, 107, 1, 8
5036, 1984, PhD, Single, 42710.0, 252, 3, 2, 5
3710, 1984, PhD, Single, 39684.0, 19, 0, 2, 1
7679, 1985, PhD, Single, 30298.0, 6, 3, 1, 1
6177, 1985, PhD, Married, 33454.0, 76, 10, 2, 0
10790, 1985, PhD, Married, 18169.0, 9, 0, 1, 0
8143, 1985, PhD, Single, 37929.0, 202, 2, 2, 2
5140, 1985, PhD, Married, 64355.0, 1047, 0, 2, 3
6303, 1986, PhD, Together, 91820.0, 410, 73, 0, 5
3762, 1986, PhD, Single, 69867.0, 196, 0, 1, 5
6292, 1986, PhD, Married, 82333.0, 1311, 0, 1, 3
7786, 1986, PhD, Single, 29999.0, 68, 7, 4, 1
3726, 1986, PhD, Together, 34320.0, 4, 1, 1, 0
7325, 1986, PhD, Together, 38197.0, 23, 0, 1, 0
9485, 1986, PhD, Married, 45921.0, 102, 9, 1, 1
10643, 1987, PhD, Single, 42000.0, 124, 83, 2, 2
3202, 1987, PhD, Married, 51563.0, 1166, 0, 1, 4
1162, 1987, PhD, Single, 42000.0, 124, 83, 2, 2
830, 1987, PhD, Single, 74004.0, 784, 48, 1, 6
7962, 1987, PhD, Single, 95169.0, 1285, 21, 1, 3
2747, 1988, PhD, Married, 67546.0, 864, 134, 1, 10
8867, 1988, PhD, Married, 67546.0, 864, 134, 1, 10
5602, 1989, PhD, Together, 66973.0, 466, 22, 1, 7
10767, 1989, PhD, Together, 77845.0, 760, 40, 1, 5
8299, 1989, PhD, Single, 33996.0, 40, 2, 1, 1
663, 1989, PhD, Single, 33996.0, 40, 2, 1, 1
8278, 1990, PhD, Married, 74214.0, 863, 83, 1, 2
7431, 1991, PhD, Single, 68126.0, 1332, 17, 1, 4
4500, 1991, PhD, Together, 68682.0, 919, 0, 1, 9
3428, 1991, PhD, Together, 68682.0, 919, 0, 1, 9
